Constraints,Num. vertices,Num. cliques,Min. gates
"Counting, step, and no cliques",10,26,5.0
"Counting, step, and no cliques",10,27,3.0
"Counting, step, and no cliques",10,28,4.0
"Counting, step, and no cliques",10,29,4.0
"Counting, step, and no cliques",10,30,5.0
"Counting, step, and no cliques",10,31,5.0
"Counting, step, and no cliques",10,32,5.0
"Counting, step, and no cliques",10,33,5.0
"Counting, step, and no cliques",10,34,5.0
"Counting, step, and no cliques",10,35,5.0
"Counting, step, and no cliques",10,36,4.0
"Counting, step, and no cliques",10,37,4.0
"Counting, step, and no cliques",10,38,4.0
"Counting, step, and no cliques",10,39,3.91665
"Counting, step, and no cliques",10,40,4.0
"Counting, step, and no cliques",10,41,5.0
"Counting, step, and no cliques",10,42,4.0
"Counting, step, and no cliques",10,43,4.0
"Counting, step, and no cliques",10,44,4.0
"Counting, step, and no cliques",10,45,4.0
"Counting, step, and no cliques",10,46,4.0
"Counting, step, and no cliques",10,47,4.0
"Counting, step, and no cliques",10,48,4.0
"Counting, step, and no cliques",10,49,4.0
"Counting, step, and no cliques",10,50,4.0
"Counting, step, and no cliques",10,51,4.0
"Counting, step, and no cliques",10,52,4.0
"Counting, step, and no cliques",10,53,4.0
"Counting, step, and no cliques",10,54,4.0
"Counting, step, and no cliques",10,55,4.0
"Counting, step, and no cliques",10,56,4.0
"Counting, step, and no cliques",10,57,4.0
"Counting, step, and no cliques",10,58,4.0
"Counting, step, and no cliques",10,59,4.0
"Counting, step, and no cliques",10,60,4.0
"Counting, step, and no cliques",10,61,5.0
"Counting, step, and no cliques",10,62,5.0
"Counting, step, and no cliques",10,63,5.0
"Counting, step, and no cliques",10,64,5.0
"Counting, step, and no cliques",10,65,5.0
"Counting, step, and no cliques",10,66,5.0
"Counting, step, and no cliques",10,67,5.0
"Counting, step, and no cliques",10,68,5.0
"Counting, step, and no cliques",10,69,5.0
"Counting, step, and no cliques",10,70,5.0
"Counting, step, and no cliques",10,71,5.0
"Counting, step, and no cliques",10,72,5.0
"Counting, step, and no cliques",10,73,5.0
"Counting, step, and no cliques",10,74,5.0
"Counting, step, and no cliques",10,75,5.0
"Counting, step, and no cliques",10,76,5.0
"Counting, step, and no cliques",10,77,5.0
"Counting, step, and no cliques",10,78,5.0
"Counting, step, and no cliques",10,79,5.0
"Counting, step, and no cliques",10,80,5.0
"Counting, step, and no cliques",10,81,5.0
"Counting, step, and no cliques",10,82,5.0
"Counting, step, and no cliques",10,83,5.0
"Counting, step, and no cliques",10,84,5.0
"Counting, step, and no cliques",10,85,5.0
"Counting, step, and no cliques",10,86,5.0
"Counting, step, and no cliques",10,87,5.0
"Counting, step, and no cliques",10,88,5.0
"Counting, step, and no cliques",10,89,5.0
"Counting, step, and no cliques",10,90,5.0
"Counting, step, and no cliques",10,91,5.0
"Counting, step, and no cliques",10,92,5.0
"Counting, step, and no cliques",10,93,5.0
"Counting, step, and no cliques",10,94,5.0
"Counting, step, and no cliques",10,95,5.0
"Counting, step, and no cliques",10,96,5.0
"Counting, step, and no cliques",10,97,5.0
"Counting, step, and no cliques",10,98,5.0
"Counting, step, and no cliques",10,99,5.0
"Counting, step, and no cliques",10,100,5.0
"Counting, step, and no cliques",10,101,5.0
"Counting, step, and no cliques",10,102,5.0
"Counting, step, and no cliques",10,103,5.0
"Counting, step, and no cliques",10,104,5.0
"Counting, step, and no cliques",10,105,5.0
"Counting, step, and no cliques",10,106,5.0
"Counting, step, and no cliques",10,107,5.0
"Counting, step, and no cliques",10,108,5.0
"Counting, step, and no cliques",10,109,5.0
"Counting, step, and no cliques",10,110,5.0
"Counting, step, and no cliques",10,111,5.0
"Counting, step, and no cliques",10,112,5.0
"Counting, step, and no cliques",10,113,5.0
"Counting, step, and no cliques",10,114,5.0
"Counting, step, and no cliques",10,115,5.0
"Counting, step, and no cliques",10,116,5.0
"Counting, step, and no cliques",10,117,5.0
"Counting, step, and no cliques",10,118,5.0
"Counting, step, and no cliques",10,119,5.0
"Counting, step, and no cliques",10,120,5.0
"Counting, step, and no cliques",10,121,5.0
"Counting, step, and no cliques",10,122,5.0
"Counting, step, and no cliques",10,123,5.0
"Counting, step, and no cliques",10,124,5.0
"Counting, step, and no cliques",10,125,5.0
"Counting, step, and no cliques",10,126,5.0
"Counting, step, and no cliques",10,127,5.0
"Counting, step, and no cliques",10,128,5.0
"Counting, step, and no cliques",10,129,5.0
"Counting, step, and no cliques",10,130,5.0
"Counting, step, and no cliques",10,131,5.0
"Counting, step, and no cliques",10,132,5.0
"Counting, step, and no cliques",10,133,5.0
"Counting, step, and no cliques",10,134,5.0
"Counting, step, and no cliques",10,135,5.0
"Counting, step, and no cliques",10,136,5.0
"Counting, step, and no cliques",10,137,5.0
"Counting, step, and no cliques",10,138,5.0
"Counting, step, and no cliques",10,139,5.0
"Counting, step, and no cliques",10,140,5.0
"Counting, step, and no cliques",10,141,5.0
"Counting, step, and no cliques",10,142,5.0
"Counting, step, and no cliques",10,143,4.544
"Counting, step, and no cliques",10,144,4.0
"Counting, step, and no cliques",10,145,4.0
"Counting, step, and no cliques",10,146,4.0
"Counting, step, and no cliques",10,147,4.0
"Counting, step, and no cliques",10,148,4.0
"Counting, step, and no cliques",10,149,4.0
"Counting, step, and no cliques",10,150,4.0
"Counting, step, and no cliques",10,151,4.0
"Counting, step, and no cliques",10,152,4.0
"Counting, step, and no cliques",10,153,4.0
"Counting, step, and no cliques",10,154,4.0
"Counting, step, and no cliques",10,155,4.0
"Counting, step, and no cliques",10,156,4.0
"Counting, step, and no cliques",10,157,4.0
"Counting, step, and no cliques",10,158,4.0
"Counting, step, and no cliques",10,159,4.0
"Counting, step, and no cliques",10,160,4.0
"Counting, step, and no cliques",10,161,4.0
"Counting, step, and no cliques",10,162,4.0
"Counting, step, and no cliques",10,163,4.0
"Counting, step, and no cliques",10,164,4.0
"Counting, step, and no cliques",10,165,4.0
"Counting, step, and no cliques",10,166,4.0
"Counting, step, and no cliques",10,167,4.0
"Counting, step, and no cliques",10,168,4.0
"Counting, step, and no cliques",10,169,4.0
"Counting, step, and no cliques",10,170,4.0
"Counting, step, and no cliques",10,171,4.0
"Counting, step, and no cliques",10,172,4.0
"Counting, step, and no cliques",10,173,4.0
"Counting, step, and no cliques",10,174,4.0
"Counting, step, and no cliques",10,175,4.0
"Counting, step, and no cliques",10,176,4.0
"Counting, step, and no cliques",10,177,4.0
"Counting, step, and no cliques",10,178,4.0
"Counting, step, and no cliques",10,179,4.0
"Counting, step, and no cliques",10,180,4.0
"Counting, step, and no cliques",10,181,4.0
"Counting, step, and no cliques",10,182,4.0
"Counting, step, and no cliques",10,183,4.0
"Counting, step, and no cliques",10,184,4.0
"Counting, step, and no cliques",10,185,4.0
"Counting, step, and no cliques",10,186,4.0
"Counting, step, and no cliques",10,187,4.0
"Counting, step, and no cliques",10,188,4.0
"Counting, step, and no cliques",10,189,4.0
"Counting, step, and no cliques",10,190,4.0
"Counting, step, and no cliques",10,191,4.0
"Counting, step, and no cliques",10,192,4.0
"Counting, step, and no cliques",10,193,4.0
"Counting, step, and no cliques",10,194,4.0
"Counting, step, and no cliques",10,195,4.0
"Counting, step, and no cliques",10,196,4.0
"Counting, step, and no cliques",10,197,4.0
"Counting, step, and no cliques",10,198,4.0
"Counting, step, and no cliques",10,199,4.0
"Counting, step, and no cliques",10,200,4.0
"Counting, step, and no cliques",10,201,4.0
"Counting, step, and no cliques",10,202,4.0
"Counting, step, and no cliques",10,203,4.0
"Counting, step, and no cliques",10,204,4.0
"Counting, step, and no cliques",10,205,4.0
"Counting, step, and no cliques",10,206,4.0
"Counting, step, and no cliques",10,207,4.0
"Counting, step, and no cliques",10,208,4.0
"Counting, step, and no cliques",10,209,4.0
"Counting, step, and no cliques",10,210,1.0
